date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:42:39	427/427	---M--	200	added ('OK')	text/html	etag:%221ab-27b212a2ab340%22	http://info.cern.ch/hypertext/WWW/LineMode/Defaults/EnvVariables.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/LineMode/Defaults/EnvVariables.html	(from http://info.cern.ch/hypertext/WWW/LineMode/Defaults/Customisation.html)
06:42:40	616/616	---M--	200	added ('OK')	text/html	etag:%22268-27b212a39f580%22	http://info.cern.ch/hypertext/WWW/LineMode/Defaults/GlobalV.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/LineMode/Defaults/GlobalV.html	(from http://info.cern.ch/hypertext/WWW/LineMode/Defaults/Customisation.html)
06:42:40	2741/2741	---M--	200	added ('OK')	text/html	etag:%22ab5-29125256ae040%22	http://info.cern.ch/hypertext/WWW/Daemon/User/Inetd.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/User/Inetd.html	(from http://info.cern.ch/hypertext/WWW/Daemon/User/Installation.html)
06:42:40	1337/1337	---M--	200	added ('OK')	text/html	etag:%22539-28d58645ee380%22	http://info.cern.ch/hypertext/WWW/Daemon/User/PrivilegedPorts.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/User/PrivilegedPorts.html	(from http://info.cern.ch/hypertext/WWW/Daemon/User/CommandLine.html)
06:42:41	1982/1982	---M--	200	added ('OK')	text/html	etag:%227be-2855d20abbd00%22	http://info.cern.ch/hypertext/WWW/Daemon/User/RuleExamples.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/User/RuleExamples.html	(from http://info.cern.ch/hypertext/WWW/Daemon/User/RuleFile.html)
06:42:41	1320/1320	---M--	200	added ('OK')	text/html	etag:%22528-29095c7bcfe40%22	http://info.cern.ch/hypertext/WWW/Daemon/User/CannotConnect.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/User/CannotConnect.html	(from http://info.cern.ch/hypertext/WWW/Daemon/User/Debugging.html)
06:42:41	819/819	---M--	200	added ('OK')	text/html	etag:%22333-28e63456b7cc0%22	http://info.cern.ch/hypertext/WWW/Daemon/User/EmptyDoc.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/User/EmptyDoc.html	(from http://info.cern.ch/hypertext/WWW/Daemon/User/Debugging.html)
06:42:42	1257/1257	---M--	200	added ('OK')	text/html	etag:%224e9-29095c3dd2c00%22	http://info.cern.ch/hypertext/WWW/Daemon/User/NoAccess.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/User/NoAccess.html	(from http://info.cern.ch/hypertext/WWW/Daemon/User/Debugging.html)
06:42:42	621/621	---M--	200	added ('OK')	text/html	etag:%2226d-29095bd026940%22	http://info.cern.ch/hypertext/WWW/Daemon/User/BadOutput.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/User/BadOutput.html	(from http://info.cern.ch/hypertext/WWW/Daemon/User/Debugging.html)
06:42:42	861/861	---M--	200	added ('OK')	text/html	etag:%2235d-280de853ec600%22	http://info.cern.ch/hypertext/Erwise/vsViola.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Erwise/vsViola.html	(from http://info.cern.ch/hypertext/Erwise/Review.html)
06:42:43	5502/5502	---M--	200	added ('OK')	text/html	etag:%22157e-283b397f19d40%22	http://info.cern.ch/hypertext/Viola/Review_0.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Viola/Review_0.html	(from http://info.cern.ch/hypertext/Viola/Review.html)
06:42:43	593/593	---M--	200	added ('OK')	text/html	etag:%22251-283b3ac9127c0%22	http://info.cern.ch/hypertext/Viola/AtCERN.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Viola/AtCERN.html	(from http://info.cern.ch/hypertext/Viola/Review.html)
06:42:43	241/241	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:36%20GMT	http://info.cern.ch/hypertext/WWW/hypertext/WWW/NeXT/Menus.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/hypertext/WWW/NeXT/Menus.25b.delayed	(from http://info.cern.ch/hypertext/WWW/NeXT/Implementation/Features.html)
06:42:44	236/236	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:36%20GMT	http://info.cern.ch/hypertext/WWW/LineMode/vm-cms/WWW.EXEC	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/LineMode/vm-cms/WWW.25c.delayed	(from http://info.cern.ch/hypertext/WWW/LineMode/vm-cms/Overview.html)
06:42:44	238/238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:36%20GMT	http://info.cern.ch/hypertext/WWW/LineMode/vm-cms/MAKEW.EXEC	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/LineMode/vm-cms/MAKEW.25d.delayed	(from http://info.cern.ch/hypertext/WWW/LineMode/vm-cms/Overview.html)
06:42:44	239/239	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:37%20GMT	http://info.cern.ch/hypertext/WWW/LineMode/Documentation.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/LineMode/Documentation.25e.delayed	(from http://info.cern.ch/hypertext/WWW/LineMode/UsersGuide.html)
06:42:45	257/257	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:37%20GMT	http://info.cern.ch/History/19921103-hypertext/hypertext/WWW/LineMode/Defaults/.	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/History/19921103-hypertext/hypertext/WWW/LineMode/Defaults/.25f.delayed	(from http://info.cern.ch/hypertext/WWW/LineMode/Defaults/.....)
06:42:45	271/271	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:38%20GMT	http://info.cern.ch/History/19921103-hypertext/hypertext/WWW/LineMode/Defaults/.www_browsable	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/History/19921103-hypertext/hypertext/WWW/LineMode/Defaults/.260.delayed	(from http://info.cern.ch/hypertext/WWW/LineMode/Defaults/.....)
06:42:45	248/248	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:38%20GMT	http://info.cern.ch/History/19921103-hypertext/hypertext/WWW/LineMode/	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/History/19921103-hypertext/hypertext/WWW/LineMode/index.html	(from http://info.cern.ch/hypertext/WWW/LineMode/Defaults/.....)
06:42:46	1710/1710	---M--	200	added ('OK')	text/html	etag:%226ae-280a277b79ac0%22	http://info.cern.ch/hypertext/WWW/Architecture/BrowserOperation.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Architecture/BrowserOperation.html	(from http://info.cern.ch/hypertext/WWW/Architecture/BrowserOverview.html)
06:42:46	957/957	---M--	200	added ('OK')	text/html	etag:%223bd-280a26b057b80%22	http://info.cern.ch/hypertext/WWW/Architecture/UtilityOverview.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Architecture/UtilityOverview.html	(from http://info.cern.ch/hypertext/WWW/Architecture/BrowserOverview.html)
06:42:46	242/242	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:39%20GMT	http://info.cern.ch/hypertext/WWW/Architecture/BrowserControl.ps	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Architecture/BrowserControl.263.delayed	(from http://info.cern.ch/hypertext/WWW/Architecture/BrowserOverview.html)
06:42:46	237/237	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:39%20GMT	http://info.cern.ch/hypertext/WWW/Implementation/HTAnchor.h	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Implementation/HTAnchor.264.delayed	(from http://info.cern.ch/hypertext/WWW/Architecture/BrowserOverview.html)
06:42:47	1928/1928	---M--	200	added ('OK')	text/html	etag:%22788-279186f5d9000%22	http://info.cern.ch/hypertext/WWW/Architecture/Anchors.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Architecture/Anchors.html	(from http://info.cern.ch/hypertext/WWW/Architecture/BrowserOverview.html)
06:42:47	233/233	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:40%20GMT	http://info.cern.ch/hypertext/WWW/Implementation/HTTP.h	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Implementation/HTTP.266.delayed	(from http://info.cern.ch/hypertext/WWW/Architecture/BrowserOverview.html)
06:42:47	235/235	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:40%20GMT	http://info.cern.ch/hypertext/WWW/Implementation/HTNews.h	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Implementation/HTNews.267.delayed	(from http://info.cern.ch/hypertext/WWW/Architecture/BrowserOverview.html)
06:42:47	237/237	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:40%20GMT	http://info.cern.ch/hypertext/WWW/Implementation/HTGopher.h	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Implementation/HTGopher.268.delayed	(from http://info.cern.ch/hypertext/WWW/Architecture/BrowserOverview.html)
06:42:48	233/233	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:40%20GMT	http://info.cern.ch/hypertext/WWW/Implementation/HTML.c	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Implementation/HTML.269.delayed	(from http://info.cern.ch/hypertext/WWW/Architecture/BrowserOverview.html)
06:42:48	226/226	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:41%20GMT	http://info.cern.ch/hypertext/WWW/NeXT/Menu.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/NeXT/Menu.26a.delayed	(from http://info.cern.ch/hypertext/WWW/NeXT/Styles.html)
06:42:48	2098/2098	---M--	200	added ('OK')	text/html	etag:%22832-25f4e2711ff40%22	http://info.cern.ch/hypertext/WWW/NeXT/CommonStyles.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/NeXT/CommonStyles.html	(from http://info.cern.ch/hypertext/WWW/NeXT/Styles.html)
06:42:49	275/275	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:41%20GMT	http://info.cern.ch/History/19921103-hypertext/hypertext/WWW/NeXT/Implementation/WorldWideWeb.app	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/History/19921103-hypertext/hypertext/WWW/NeXT/Implementation/WorldWideWeb.26c.delayed	(from http://info.cern.ch/hypertext/WWW/NeXT/Implementation/WorldWideWeb.nib)
06:42:49	245/245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:42%20GMT	http://info.cern.ch/History/19921103-hypertext/hypertext/WWW/MarkUp	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/History/19921103-hypertext/hypertext/WWW/MarkUp.26d.delayed	(from http://info.cern.ch/hypertext/WWW/MarkUp.wn)
06:42:49	247/247	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:42%20GMT	http://info.cern.ch/hypertext/WWW/Daemon/Implementation/VMSHelpGate.c	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/Implementation/VMSHelpGate.26e.delayed	(from http://info.cern.ch/hypertext/WWW/Daemon/VMSHelpGate.html)
06:42:50	256/256	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:42%20GMT	http://info.cern.ch/hypertext/WWW/Daemon/Implementation/VMSHelp/launchgate.com	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/Implementation/VMSHelp/launchgate.26f.delayed	(from http://info.cern.ch/hypertext/WWW/Daemon/VMSHelpGate.html)
06:42:50	256/256	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:43%20GMT	http://info.cern.ch/hypertext/WWW/Daemon/Implementation/VMSHelp/www_server.com	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/Implementation/VMSHelp/www_server.270.delayed	(from http://info.cern.ch/hypertext/WWW/Daemon/VMSHelpGate.html)
06:42:50	250/250	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:43%20GMT	http://info.cern.ch/hypertext/WWW/Daemon/Implementation/VMSHelp/test.com	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/Implementation/VMSHelp/test.271.delayed	(from http://info.cern.ch/hypertext/WWW/Daemon/VMSHelpGate.html)
06:42:51	253/253	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:43%20GMT	http://info.cern.ch/hypertext/WWW/Daemon/Implementation/VMSHelp/descrip.mms	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/Implementation/VMSHelp/descrip.272.delayed	(from http://info.cern.ch/hypertext/WWW/Daemon/VMSHelpGate.html)
06:42:51	44437/44437	---M--	200	added ('OK')	text/html	etag:%22ad95-27e819b037f80%22	http://info.cern.ch/hypertext/Products/WAIS/Sources/SourceList.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Products/WAIS/Sources/SourceList.html	(from http://info.cern.ch/hypertext/Products/WAIS/Sources/Overview.html)
06:42:51	433/433	---M--	200	added ('OK')	text/html	etag:%221b1-271dbe2e73100%22	http://info.cern.ch/hypertext/Products/WAIS/Sources/WAIS.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Products/WAIS/Sources/WAIS.html	(from http://info.cern.ch/hypertext/Products/WAIS/Sources/Overview.html)
06:42:52	267/267	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:44%20GMT	http://info.cern.ch/History/19921103-hypertext/hypertext/WWW/Daemon/System33/Gateway.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/History/19921103-hypertext/hypertext/WWW/Daemon/System33/Gateway.275.delayed	(from http://info.cern.ch/hypertext/WWW/Daemon/System33/gateway)
06:42:52	2735/2735	---M--	200	added ('OK')	text/html	etag:%22aaf-2588d1f0d0000%22	http://info.cern.ch/hypertext/WWW/StoringLinks.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/StoringLinks.html	(from http://info.cern.ch/hypertext/Conferences/ECHT90/Points.html)
06:42:52	389/389	---M--	200	added ('OK')	text/html	etag:%22185-2587c97f49980%22	http://info.cern.ch/hypertext/Conferences/ECHT90/Standardisation.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/ECHT90/Standardisation.html	(from http://info.cern.ch/hypertext/Conferences/ECHT90/Points.html)
06:42:53	246/246	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:45%20GMT	http://info.cern.ch/hypertext/WWW/DesignIssues/ProtocolProblems.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/ProtocolProblems.278.delayed	(from http://info.cern.ch/hypertext/WWW/DesignIssues/RCcomments.html)
06:42:53	246/246	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:46%20GMT	http://info.cern.ch/hypertext/WWW/DesignIssues/FunctionTraverse.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/FunctionTraverse.279.delayed	(from http://info.cern.ch/hypertext/WWW/DesignIssues/Function.html)
06:42:54	243/243	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:46%20GMT	http://info.cern.ch/hypertext/WWW/Implementation/DesignNotes.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Implementation/DesignNotes.27a.delayed	(from http://info.cern.ch/hypertext/WWW/DesignIssues/ProtocolVersions.html)
06:42:54	244/244	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:46%20GMT	http://info.cern.ch/hypertext/WWW/DesignIssues/HTTP0.9Summary.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/HTTP0.9Summary.27b.delayed	(from http://info.cern.ch/hypertext/WWW/DesignIssues/ProtocolVersions.html)
06:42:54	243/243	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:47%20GMT	http://info.cern.ch/hypertext/WWW/DesignIssues/Protocolcomms.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/Protocolcomms.27c.delayed	(from http://info.cern.ch/hypertext/WWW/DesignIssues/ProtocolVersions.html)
06:42:54	245/245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:47%20GMT	http://info.cern.ch/hypertext/WWW/DesignIssues/CompatibleProof.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/CompatibleProof.27d.delayed	(from http://info.cern.ch/hypertext/WWW/DesignIssues/ProtocolVersions.html)
06:42:55	2257/2257	---M--	200	added ('OK')	text/html	etag:%228d1-28c3d93bdbb40%22	http://info.cern.ch/hypertext/WWW/MarkUp/HTRQ/Profile.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/MarkUp/HTRQ/Profile.html	(from http://info.cern.ch/hypertext/WWW/MarkUp/HTRQ.html)
06:42:55	238/238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:48%20GMT	http://info.cern.ch/hypertext/WWW/Protocols/HTTP/HTRESP.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Protocols/HTTP/HTRESP.27f.delayed	(from http://info.cern.ch/hypertext/WWW/Protocols/HTTP/HTTP2.html)
06:42:55	3335/3335	---M--	200	added ('OK')	text/html	etag:%22d07-28ac099f8e1c0%22	http://info.cern.ch/hypertext/DataSources/News/fullnews.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/DataSources/News/fullnews.html	(from http://info.cern.ch/hypertext/DataSources/News/news.html)
06:42:56	235/235	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:48%20GMT	http://info.cern.ch/hypertext/WWW/Project/Ex_Heading.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Project/Ex_Heading.281.delayed	(from http://info.cern.ch/hypertext/WWW/Project/Language.html)
06:42:56	236/236	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:49%20GMT	http://info.cern.ch/hypertext/WWW/Implementation/HTUtils.h	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Implementation/HTUtils.282.delayed	(from http://info.cern.ch/hypertext/WWW/Project/Macros.html)
06:42:56	240/240	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:49%20GMT	http://info.cern.ch/hypertext/WWW/Project/Ex_ModuleHeader.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Project/Ex_ModuleHeader.283.delayed	(from http://info.cern.ch/hypertext/WWW/Project/ModuleHeader.html)
06:42:57	231/231	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:49%20GMT	http://info.cern.ch/hypertext/WWW/Project/CVSman.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Project/CVSman.284.delayed	(from http://info.cern.ch/hypertext/WWW/Project/UseOfCVS.html)
06:42:57	231/231	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:50%20GMT	http://info.cern.ch/hypertext/WWW/Project/RCSman.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Project/RCSman.285.delayed	(from http://info.cern.ch/hypertext/WWW/Project/UseOfCVS.html)
06:42:58	235/235	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:50%20GMT	http://info.cern.ch/hypertext/WWW/Talks/Independence.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Talks/Independence.286.delayed	(from http://info.cern.ch/hypertext/WWW/Talks/Summary.html)
06:42:58	234/234	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:51%20GMT	http://info.cern.ch/hypertext/WWW/Talks/Negociation.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Talks/Negociation.287.delayed	(from http://info.cern.ch/hypertext/WWW/Talks/Summary.html)
06:42:58	234/234	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:51%20GMT	http://info.cern.ch/hypertext/WWW/next/WorldWideWeb.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/next/WorldWideWeb.288.delayed	(from http://info.cern.ch/hypertext/WWW/Talks/NeXT_Browser.html)
06:42:59	230/230	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:51%20GMT	http://info.cern.ch/hypertext/WWW/Talks/Authors.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Talks/Authors.289.delayed	(from http://info.cern.ch/hypertext/WWW/Talks/NeXT_Browser.html)
06:42:59	229/229	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:52%20GMT	http://info.cern.ch/hypertext/WWW/Talks/FIND_2.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Talks/FIND_2.28a.delayed	(from http://info.cern.ch/hypertext/WWW/Talks/FINDGateway.html)
06:42:59	236/236	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:52%20GMT	http://info.cern.ch/hypertext/WWW/Talks/FIND_problems.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Talks/FIND_problems.28b.delayed	(from http://info.cern.ch/hypertext/WWW/Talks/FINDGateway.html)
06:43:00	262/262	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:52%20GMT	http://info.cern.ch/hypertext/WWW/NeXT/Implementation/WorldWideWeb.app/project.style	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/NeXT/Implementation/WorldWideWeb.app/project.28c.delayed	(from http://info.cern.ch/hypertext/WWW/Talks/Overview.html)
06:43:00	233/233	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:53%20GMT	http://info.cern.ch/hypertext/WWW/Talks/ForMapelli.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Talks/ForMapelli.28d.delayed	(from http://info.cern.ch/hypertext/WWW/Talks/Overview.html)
06:43:00	229/229	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:53%20GMT	http://info.cern.ch/hypertext/WWW/Talks/HEPICS.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Talks/HEPICS.28e.delayed	(from http://info.cern.ch/hypertext/WWW/Talks/Overview.html)
06:43:01	230/230	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:53%20GMT	http://info.cern.ch/hypertext/WWW/Talks/HTforms.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Talks/HTforms.28f.delayed	(from http://info.cern.ch/hypertext/WWW/Talks/Introduction.html)
06:43:01	233/233	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:54%20GMT	http://info.cern.ch/hypertext/WWW/Talks/HTexamples.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Talks/HTexamples.290.delayed	(from http://info.cern.ch/hypertext/WWW/Talks/Introduction.html)
06:43:01	233/233	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:54%20GMT	http://info.cern.ch/hypertext/WWW/Talks/HTproblems.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Talks/HTproblems.291.delayed	(from http://info.cern.ch/hypertext/WWW/Talks/Introduction.html)
06:43:01	232/232	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:54%20GMT	http://info.cern.ch/hypertext/WWW/Talks/HTReading.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Talks/HTReading.292.delayed	(from http://info.cern.ch/hypertext/WWW/Talks/Introduction.html)
06:43:02	233/233	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:43:54%20GMT	http://info.cern.ch/hypertext/WWW/Talks/Addressing.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Talks/Addressing.293.delayed	(from http://info.cern.ch/hypertext/WWW/Talks/Technical.html)
